_id,cve_entidad,entidad,cve_municipio,municipio,cve_localidad,localidad,institucion,nombre_institucion,escuela,nombre_escuela,cv_control,control,cv_subcontrol,c_subcontrol,domicilio,modalidad,escuelas_tec_esc,alumnos_tec_esc,tec_hom_esc,tec_muj_esc,ni_tec_total_esc,ni_tec_hom_esc,ni_tec_muj_esc,egre_tec_total_esc,egre_tec_hom_esc,egre_tec_muj_esc,titu_tec_total_esc,titu_tec_hom_esc,titu_tec_muj_esc,doc_tec_total_esc,doc_tec_hombres_esc,doc_tec_mujeres_esc,esc_lic_esc,alumnos_lic_esc,lic_hom_esc,lic_muj_esc,ni_lic_total_esc,ni_lic_hom_esc,ni_lic_muj_esc,egre_lic_total_esc,egre_lic_hom_esc,egre_lic_muj_esc,titu_lic_total_esc,titu_lic_hom_esc,titu_lic_muj_esc,doc_lic_total_esc,doc_lic_hombres_esc,doc_lic_mujeres_esc,esc_normal_esc,alumnos_lic_esc_normal,normal_hom_esc,normal_muj_esc,ni_normal_total_esc,ni_normal_hom_esc,ni_normal_muj_esc,egre_normal_total_esc,egre_normal_hom_esc,egre_normal_muj_esc,titu_normal_total_esc,titu_normal_hom_esc,titu_normal_muj_esc,doc_normal_total_esc,doc_normal_hombres_esc,doc_normal_mujeres_esc,esc_pos_esc,alum_pos_esc,pos_hombres_esc,pos_mujeres_esc,ni_pos_totales_esc,ni_pos_hombres_esc,ni_pos_mujeres_esc,egre_pos_total_esc,egre_pos_hombres_esc,egre_pos_mujeres_esc,titu_pos_total_esc,titu_pos_hombres_esc,titu_pos_mujeres_esc,doc_pos_total_esc,doc_pos_hombres_esc,doc_pos_mujeres_esc,fn_domicilio,entidad_etq
4893,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0087X,UO GLOBAL UNIVERSIDAD,21PSU0221J,UO GLOBAL UNIVERSIDAD,2,PRIVADO,1,PRIVADO,CALLE 23 PONIENTE 316,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4894,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0088W,ESCUELA DE DERECHO IGNACIO ZARAGOZA,21PSU0222I,ESCUELA DE DERECHO IGNACIO ZARAGOZA,2,PRIVADO,1,PRIVADO,CALLE 17 NORTE 5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,11,9,2,7,3,1,2,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4895,21,PUEBLA,132,SAN MARTÍN TEXMELUCAN,1,SAN MARTÍN TEXMELUCAN DE LABASTIDA,21MSU0089V,INSTITUTO UNIVERSITARIO CIYED,21PSU0223H,INSTITUTO UNIVERSITARIO CIYED,2,PRIVADO,1,PRIVADO,CALLE ZARAGOZA NORTE 114,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,10,15,5,10,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4896,21,PUEBLA,155,TECOMATLÁN,1,TECOMATLÁN,21MSU0090K,INSTITUTO TECNOLOGICO DE TECOMATLAN,21DIT0003L,INSTITUTO TECNOLOGICO DE TECOMATLAN,1,PÚBLICO,1,FEDERAL,CALLE KILOMETRO 19.5 CARRETERA PALOMAS-TLAPA  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,571,314,257,154,88,66,104,54,50,98,52,46,22,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4897,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0092I,PARMENAS CENTRO DE ESTUDIOS,21PSU0225F,PARMENAS CENTRO DE ESTUDIOS,2,PRIVADO,1,PRIVADO,CALLE 5 SUR 3902,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,22,9,31,22,9,0,0,0,0,0,0,4,3,1,,Puebla
4898,21,PUEBLA,140,SAN PEDRO CHOLULA,1,CHOLULA DE RIVADAVIA,21MSU0093H,ESCUELA SUPERIOR DE INGENIERÍA AMBIENTAL Y PROCESOS INDUSTRIALES,21PSU0226E,ESCUELA SUPERIOR DE INGENIERÍA AMBIENTAL Y PROCESOS INDUSTRIALES,2,PRIVADO,1,PRIVADO,CALLE AZTECA NORTE 4426,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4899,21,PUEBLA,119,SAN ANDRÉS CHOLULA,33,SAN ANDRÉS CHOLULA,21MSU0096E,"M.A.P. COLEGIO DE MUSICA, AUDIO Y PRODUCCION",21PSU0235M,"M.A.P. COLEGIO DE MUSICA, AUDIO Y PRODUCCION",2,PRIVADO,1,PRIVADO,CALZADA ZAVALETA 5620,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4900,21,PUEBLA,85,IZÚCAR DE MATAMOROS,1,IZÚCAR DE MATAMOROS,21MSU0110H,"UNIDAD ESCOLAR PARTICULAR ""MIGUEL CÁSTULO DE ALATRISTE""",21PSU0017Z,"UNIDAD ESCOLAR PARTICULAR ""MIGUEL CÁSTULO DE ALATRISTE""",2,PRIVADO,1,PRIVADO,CALLE CORREGIDORA 5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,12,78,38,5,33,8,2,6,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4901,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0140B,UNIVERSIDAD REALISTICA DE MEXICO,21PSU0120L,UNIVERSIDAD REALISTICA DE MEXICO,2,PRIVADO,1,PRIVADO,CALLE 2 C SUR 5914,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299,108,191,120,45,75,45,22,23,19,12,7,31,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4902,21,PUEBLA,174,TEZIUTLÁN,1,TEZIUTLÁN,21MSU0170W,UPN SEAD 212 UNIDAD TEZIUTLAN,21DUP0003U,UPN SEAD 212 UNIDAD TEZIUTLAN,1,PÚBLICO,5,FEDERAL TRANSFERIDO,CALLE IGNACIO ZARAGOZA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1308,279,1029,402,103,299,235,34,201,210,29,181,54,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,7,11,4,7,9,5,4,2,0,2,4,2,2,,Puebla
4903,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0180C,UPN SEAD 213 UNIDAD TEHUACAN,21DUP0002V,UPN SEAD 213 UNIDAD TEHUACAN,1,PÚBLICO,5,FEDERAL TRANSFERIDO,AVENIDA PAULA GARCIA VIUDA DE HANNEMAN  1320,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,893,144,749,251,40,211,202,15,187,142,19,123,45,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4904,21,PUEBLA,45,CHALCHICOMULA DE SESMA,69,CIUDAD SERDÁN,21MSU0180C,UPN SEAD 213 UNIDAD TEHUACAN,21DUP0004T,UPN SEAD 213 SEDE REGIONAL CHALCHICOMULA DE SESMA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,CALLE CARRETERA EL SECO-AZUMBILLA  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,59,238,102,22,80,43,15,28,44,3,41,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4905,21,PUEBLA,212,ZAUTLA,1,SANTIAGO ZAUTLA,21MSU0190J,CENTRO DE ESTUDIOS PARA EL DESARROLLO RURAL,21PSU0033Q,CENTRO DE ESTUDIOS PARA EL DESARROLLO RURAL,2,PRIVADO,1,PRIVADO,CALLE RANCHO CAPOLIHTIC  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4906,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0210G,BENEMERITO CONSERVATORIO DE MUSICA DEL ESTADO DE PUEBLA,21ESU0035I,BENEMERITO CONSERVATORIO DE MUSICA DEL ESTADO DE PUEBLA,1,PÚBLICO,2,ESTATAL,AVENIDA JUÁREZ 1301,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,141,65,40,25,15,10,7,3,13,11,2,26,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4907,21,PUEBLA,197,XICOTEPEC,1,XICOTEPEC DE JUÁREZ,21MSU0223K,"UNIVERSIDAD XICOTEPETL, A.C.",21PSU0018Y,"UNIVERSIDAD XICOTEPETL, A.C.",2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539,328,211,202,118,84,109,58,51,39,23,16,50,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4908,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0230U,CENTRO MEXICANO EN ESTOMATOLOGIA,21PSU0036N,CENTRO MEXICANO EN ESTOMATOLOGIA,2,PRIVADO,1,PRIVADO,CALLE 3 B SUR 3917,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,33,111,56,15,41,29,2,27,44,3,41,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,578,186,392,179,57,122,179,75,104,68,26,42,37,19,18,,Puebla
4909,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0240A,"UGMEX, CAMPUS TEHUACAN",21PSU0037M,"UGMEX, CAMPUS TEHUACAN",2,PRIVADO,1,PRIVADO,CALLE 2 NORTE 251,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731,271,460,257,99,158,231,92,139,45,19,26,61,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,53,102,75,28,47,80,27,53,7,1,6,12,6,6,,Puebla
4910,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0240A,"UGMEX, CAMPUS TEHUACAN",21PSU1350K,"UGMEX, CAMPUS TEHUACAN",2,PRIVADO,1,PRIVADO,CALLE 2 ORIENTE 726,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4911,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0250H,INSTITUTO DE ARTES VISUALES DEL ESTADO DE PUEBLA,21ESU0039E,INSTITUTO DE ARTES VISUALES DEL ESTADO DE PUEBLA,1,PÚBLICO,2,ESTATAL,BOULEVARD HEROES DEL 5 DE MAYO  208,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308,135,173,91,46,45,53,21,32,15,5,10,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4912,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0260O,"INSTITUTO DE ESTUDIOS UNIVERSITARIOS, A.C.",21PSU0041Z,"INSTITUTO DE ESTUDIOS UNIVERSITARIOS, A.C.",2,PRIVADO,1,PRIVADO,CALLE 4 PONIENTE 1919,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2691,948,1743,234,78,156,374,153,221,261,98,163,231,123,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4913,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0280B,CENTRO UNIVERSITARIO TEHUACAN,21PSU0043X,CENTRO UNIVERSITARIO TEHUACAN,2,PRIVADO,1,PRIVADO,PRIVADA DR. BETANZO  22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,121,232,222,76,146,33,9,24,20,5,15,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,30,78,67,22,45,0,0,0,0,0,0,14,8,6,,Puebla
4914,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0290I,UPN SEAD 211 UNIDAD PUEBLA,21DUP0001W,UPN SEAD 211 UNIDAD PUEBLA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,PROLONGACIÓN PROLONGACION DE LA 3 SUR Y 121 A PONIENTE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1285,243,1042,353,79,274,241,46,195,114,16,98,55,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,14,30,30,7,23,10,3,7,3,1,2,15,7,8,,Puebla
4915,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0300Z,UNIVERSIDAD LA SALLE BENAVENTE,21PSU4658U,UNIVERSIDAD LA SALLE BENAVENTE,2,PRIVADO,1,PRIVADO,CALLE 25 ORIENTE 9,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,23,80,25,4,21,15,2,13,0,0,0,38,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,60,104,70,31,39,39,21,18,0,0,0,29,18,11,,Puebla
4916,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0320M,DASC INSTITUTO TECNOLOGICO UNIVERSITARIO,21PSU0005U,DASC INSTITUTO TECNOLOGICO UNIVERSITARIO,2,PRIVADO,1,PRIVADO,CALLE 11 SUR 3308,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372,255,117,123,79,44,70,46,24,35,21,14,35,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,18,11,8,4,4,4,4,0,4,4,0,9,5,4,,Puebla
4917,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0340Z,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL,21ESU0029Y,CENTRO DE REHABILITACION Y EDUCACION ESPECIAL,1,PÚBLICO,2,ESTATAL,PROLONGACIÓN CARRETERA A LA CALERA  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4918,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0360N,UNIVERSIDAD ANGLOHISPANOMEXICANA,21PSU0730M,UNIVERSIDAD ANGLOHISPANOMEXICANA,2,PRIVADO,1,PRIVADO,CALLE 15 SUR 307,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,55,64,42,19,23,21,10,11,58,23,35,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,15,42,44,13,31,21,7,14,25,10,15,5,4,1,,Puebla
4919,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0380A,"CENTRO UNIVERSITARIO IRLANDES, A.C.",21PSU0019X,"CENTRO UNIVERSITARIO IRLANDES, A.C.",2,PRIVADO,1,PRIVADO,CALLE 43 ORIENTE 2422,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,4,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,,Puebla
4920,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0615Y,INSTITUTO TECNOLOGICO DE PUEBLA,21DIT0001N,INSTITUTO TECNOLOGICO DE PUEBLA,1,PÚBLICO,1,FEDERAL,AVENIDA TECNOLOGICO  420,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8355,5541,2814,1244,866,378,1070,664,406,667,429,238,286,176,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,11,12,17,8,9,7,7,0,3,3,0,15,8,7,,Puebla
4921,21,PUEBLA,119,SAN ANDRÉS CHOLULA,1,SAN ANDRÉS CHOLULA,21MSU0649O,FUNDACION UNIVERSIDAD DE LAS AMERICAS-PUEBLA,21PSU0103V,FUNDACION UNIVERSIDAD DE LAS AMERICAS-PUEBLA,2,PRIVADO,1,PRIVADO,CALLE EX-HACIENDA DE SANTA CATARINA MARTIR  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7838,3607,4231,1296,599,697,1208,497,711,1208,497,711,623,346,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,56,61,12,7,5,173,79,94,173,79,94,43,29,14,,Puebla
4922,21,PUEBLA,208,ZACATLÁN,1,ZACATLÁN,21MSU0650D,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA,21EIT0005I,INSTITUTO TECNOLOGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA,1,PÚBLICO,2,ESTATAL,AVENIDA JOSE LUIS MARTINEZ VAZQUEZ 2000,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1463,770,693,395,211,184,284,144,140,326,157,169,78,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4923,21,PUEBLA,174,TEZIUTLÁN,24,AIRE LIBRE (LA MINA),21MSU0660K,INSTITUTO TECNOLOGICO SUPERIOR DE TEZIUTLAN,21EIT0004J,INSTITUTO TECNOLOGICO SUPERIOR DE TEZUITLAN,1,PÚBLICO,2,ESTATAL,CALLE FRACCION 1  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2177,1306,871,591,391,200,364,205,159,405,215,190,89,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,29,16,24,14,10,9,6,3,8,5,3,9,5,4,,Puebla
4924,21,PUEBLA,119,SAN ANDRÉS CHOLULA,1,SAN ANDRÉS CHOLULA,21MSU0891B,"INSTITUTO NACIONAL DE ASTROFISICA, OPTICA Y ELECTRONICA",21DSU0002S,"INSTITUTO NACIONAL DE ASTROFISICA, OPTICA Y ELECTRONICA",1,PÚBLICO,1,FEDERAL,CALLE LUIS ENRIQUE ERRO  1,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349,253,96,78,59,19,58,46,12,58,46,12,150,127,23,,Puebla
4925,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0907M,INSTITUTO TECNOLOGICO DE TEHUACAN,21DIT0002M,INSTITUTO TECNOLOGICO DE TEHUACAN,1,PÚBLICO,1,FEDERAL,CALLE LIBRAMIENTO INSTITUTO TECNOLOGICO  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4154,2331,1823,1032,588,444,419,203,216,274,133,141,180,115,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4926,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU0931M,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,21PSU0010F,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,2,PRIVADO,1,PRIVADO,CALLE 21 SUR 1103,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8742,3681,5061,1805,761,1044,872,359,513,71,22,49,1014,488,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2532,759,1773,767,159,608,1221,328,893,387,95,292,125,55,70,,Puebla
4927,21,PUEBLA,156,TEHUACÁN,1,TEHUACÁN,21MSU0931M,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,21PSU0069E,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA CAMPUS TEHUACAN,2,PRIVADO,1,PRIVADO,CALLE LIBRAMIENTO UNIVERSIDAD  0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199,75,124,60,18,42,10,8,2,38,17,21,24,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239,57,182,57,19,38,175,59,116,184,62,122,16,5,11,,Puebla
4928,21,PUEBLA,119,SAN ANDRÉS CHOLULA,1,SAN ANDRÉS CHOLULA,21MSU0959S,UNIVERSIDAD MADERO,21PSU0780U,UNIVERSIDAD MADERO,2,PRIVADO,1,PRIVADO,CAMINO REAL A CHOLULA 4212,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,771,358,413,0,0,0,209,76,133,162,54,108,55,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,27,10,1,9,17,6,11,9,4,5,27,9,18,,Puebla
4929,21,PUEBLA,119,SAN ANDRÉS CHOLULA,13,SAN BERNARDINO TLAXCALANCINGO,21MSU0989M,UNIVERSIDAD IBEROAMERICANA PUEBLA,21PSU0015A,UNIVERSIDAD IBEROAMERICANA PUEBLA,2,PRIVADO,1,PRIVADO,BOULEVARD DEL NINO POBLANO  2901,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4843,2183,2660,953,440,513,535,219,316,489,208,281,700,359,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410,193,217,157,71,86,199,101,98,126,52,74,105,53,52,,Puebla
4930,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU1000I,CENTRO MEXICANO UNIVERSITARIO DE CIENCIAS Y HUMANIDADES,21PSU1022R,CENTRO MEXICANO UNIVERSITARIO DE CIENCIAS Y HUMANIDADES,2,PRIVADO,1,PRIVADO,CALLE SAN JOSE XILOTZINGO 10731,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,563,216,347,73,37,36,184,61,123,82,21,61,25,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,5,39,30,3,27,14,1,13,14,3,11,2,0,2,,Puebla
4931,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU1001H,UNIVERSIDAD TECNOLOGICA DE PUEBLA,21EUT0001H,UNIVERSIDAD TECNOLOGICA DE PUEBLA,1,PÚBLICO,2,ESTATAL,CALLE ANTIGUO CAMINO A LA RESURRECCION  1002,ESCOLARIZADA,1,3873,2644,1229,2215,1529,686,0,0,0,0,0,0,289,144,145,1,2487,1620,867,0,0,0,1166,741,425,651,359,292,160,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4932,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU1002G,UNIVERSIDAD DE AMERICA LATINA,21PSU0071T,UNIVERSIDAD DE AMERICA LATINA,2,PRIVADO,1,PRIVADO,PRIVADA 6 B SUR 3106,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1243,398,845,515,137,378,198,98,100,35,15,20,119,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
4933,21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,21MSU1002G,UNIVERSIDAD DE AMERICA LATINA,21PSU1138R,UNIVERSIDAD DE AMERICA LATINA,2,PRIVADO,1,PRIVADO,CALLE 17 PONIENTE 309,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,928,259,669,342,113,229,227,66,161,19,7,12,33,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,7,20,12,5,7,37,15,22,2,0,2,3,2,1,,Puebla
4934,21,PUEBLA,174,TEZIUTLÁN,1,TEZIUTLÁN,21MSU1002G,UNIVERSIDAD DE AMERICA LATINA,21PSU1309U,UNIVERSIDAD DE AMERICA LATINA PLANTEL TEZIUTLAN,2,PRIVADO,1,PRIVADO,CALLE GUERRERO  401,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,479,202,277,175,70,105,99,39,60,6,3,3,58,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla
